Company,Employees,Company Location,Industry,Company URL
Wild Moose Ventures,1.0,"Minneapolis, Minnesota",Real Estate,https://app.apollo.io/#/organizations/6049b733d9879900014b6c1d
Merchant Tree,7.0,"Madison Heights, Michigan",Financial Services,https://app.apollo.io/#/organizations/5f630b1f6dd9c8013b314788
Thinkinworld,6.0,"Weston, Florida",Market Research,https://app.apollo.io/#/organizations/5e5848099223680001125173
"Netra, Inc.",8.0,"Boston, Massachusetts","Information Technology & Services,",https://app.apollo.io/#/organizations/54a122a169702d8aa1012103
LiquidView,5.0,"San Francisco, California",Information Technology & Services,https://app.apollo.io/#/organizations/6161a2d0f2dbac0001715c08
"Tourmaline Enterprises, Inc.",7.0,"Temecula, California",Printing,https://app.apollo.io/#/organizations/5d0ab2f080f93e129660dec6
ChoiceWORX,8.0,"New York, New York",Information Technology & Services,https://app.apollo.io/#/organizations/5cb4e2f7a3ae61c59734ecc3
Parcl Labs,6.0,"New York, New York",Real Estate,https://app.apollo.io/#/organizations/6322781375faa800b431160a
Brightline Title,7.0,"Tampa, Florida",Real Estate,https://app.apollo.io/#/organizations/5569f2657369641a18130000
Renewables.org,6.0,"San Francisco, California",Financial Services,https://app.apollo.io/#/organizations/61142fb93f1ca300da18a40d
Digital Assets Data Inc.,2.0,"Denver, Colorado",Information Services,https://app.apollo.io/#/organizations/5b87394ff874f73a0d673f82
City of Lynchburg Office of Economic Development & Tourism,10.0,"Lynchburg, Virginia",Government Relations,https://app.apollo.io/#/organizations/5e57c7dcd2bd68000120e613
"IC-Fluid Power, Inc.",6.0,"Rossford, Ohio",Machinery,https://app.apollo.io/#/organizations/54a1349769702d46f0772300
RightPath Resources,9.0,"Suwanee, Georgia",Professional Training & Coaching,https://app.apollo.io/#/organizations/54a20aa87468692e71c89707
Coax Insights Inc.,3.0,"New York, US","Market Research, Research",https://app.apollo.io/#/organizations/6402c5b11d5779000111d1e4
"Catalyst Outdoor Advertising, LLC",5.0,"Newtown Square, Pennsylvania",Marketing & Advertising,https://app.apollo.io/#/organizations/54a1286c69702d95486a0c01
Photon Software,3.0,"Chicago, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/5ed6571ea594f3008cba4f75
"Logica Capital Advisers, LLC",9.0,"Los Angeles, California","Financial Services, Investment Management",https://app.apollo.io/#/organizations/5f7f54fa20ee8800dc703971
WhereistheBuzz,8.0,"Los Angeles, California",Online Media,https://app.apollo.io/#/organizations/5e577bc8b3281d00013065f7
Koalition,7.0,"PRINCE, New York",Marketing & Advertising,https://app.apollo.io/#/organizations/54a1207269702d9a8b648a02
Intellectus360,5.0,"Clearwater, Florida",Information Technology & Services,https://app.apollo.io/#/organizations/5e57b5d39064ba00011c50f2
Performance Scoring,5.0,"Dallas, Texas",Information Services,https://app.apollo.io/#/organizations/5b14f9b4a6da98712ec1c8e4
Strong CRM,7.0,"Seattle, Washington",Information Technology & Services,https://app.apollo.io/#/organizations/62c0e4ec55e37300cb3ae409
ExonanoRNA,6.0,"Columbus, Ohio",Research,https://app.apollo.io/#/organizations/5da35681e3362e000170b56a
"ClearBox Strategies, Inc.",2.0,"Chattanooga, Tennessee",Marketing & Advertising,https://app.apollo.io/#/organizations/5b8678d6324d444a5eb0865e
Backbar,9.0,"Chicago, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/5d8c955f9cf5020098e47742
EZ Search,7.0,"Myrtle Beach, South Carolina",,https://app.apollo.io/#/organizations/6160111e2263430001ac75c3
PIXM,10.0,"New York, New York","Computer & Network Security,",https://app.apollo.io/#/organizations/5b83a279f874f77a3e4fd4b2
Catalyst Recruiting,1.0,"Newburyport, Massachusetts",Staffing & Recruiting,https://app.apollo.io/#/organizations/54a129c969702dc841e08201
Signalfire – Creative Marketing,7.0,"Delavan, Wisconsin",Marketing & Advertising,https://app.apollo.io/#/organizations/54a11ca569702d86b605b300
"Teresa Devine Co., LLC",2.0,"Atlanta, Georgia","Professional Training & Coaching,",https://app.apollo.io/#/organizations/5a9e096fa6da98d96642b015
Honeycommb,3.0,"Boston, Massachusetts","Internet, Information Technology & Services",https://app.apollo.io/#/organizations/5a9ce7c1a6da98d932e02bf2
ESM Software,10.0,"Lincoln, Massachusetts",Information Technology & Services,https://app.apollo.io/#/organizations/5e578a9af5f6f30001767ec1
Business Health Market,1.0,"Arcadia, Oklahoma",Insurance,https://app.apollo.io/#/organizations/61ec30250923c100015bfb0a
American Pet Works,4.0,"Wichita, Kansas",Mechanical Or Industrial Engineering,https://app.apollo.io/#/organizations/62458069c66cfe00a58f5fb4
Contract Heroes,10.0,"Tampa, Florida",Information Technology & Services,https://app.apollo.io/#/organizations/600b0120d5f5a10172757fcc
Carboniferous,5.0,"Houston, Texas",Environmental Services,https://app.apollo.io/#/organizations/61eb90703a4a180001f23c9f
"DebMed, a part of SC Johnson Professional",9.0,"Charlotte, North Carolina",Hospital & Health Care,https://app.apollo.io/#/organizations/54a11f7b69702d97c1890702
FolioBeyond,6.0,"New York, New York",Financial Services,https://app.apollo.io/#/organizations/5e596dd6145f0c000149f176
"AT Systems, LLC",3.0,"Tulsa, Oklahoma",Airlines/aviation,https://app.apollo.io/#/organizations/5e5758ff61258d0001c11b55
Kaski Hospitality Partners,4.0,"Nashville, Tennessee",Investment Management,https://app.apollo.io/#/organizations/6128596dd3e1d20001851cec
"Express Badging Services, Inc.",10.0,"Cocoa Beach, Florida",Security & Investigations,https://app.apollo.io/#/organizations/54a1d2b674686949e7932014
Freeformers,2.0,"Norwich, Connecticut",Human Resources,https://app.apollo.io/#/organizations/6431180f17cef70001ca3a3a
Uschool Inc.,3.0,"Folsom, California",Government Administration,https://app.apollo.io/#/organizations/64be4f1cfc00180001e65bcc
HFMA San Diego-Imperial Chapter,8.0,"San Diego, California","Hospital & Health Care,",https://app.apollo.io/#/organizations/5da63e98364e55000169e261
The SD Lab,3.0,"Queen Creek, Arizona",Management Consulting,https://app.apollo.io/#/organizations/6332f62f5e7e0000a3ba4277
KickApps Corporation,10.0,"New York, New York","Internet, Computer Software,",https://app.apollo.io/#/organizations/54a117ae69702d530b030200
Oak & Vine Capital,1.0,"Minneapolis, Minnesota","Real Estate, Commercial Real Estate",https://app.apollo.io/#/organizations/64b39359f19c29000183f288
Needles,3.0,"Owings Mills, Maryland",Information Technology & Services,https://app.apollo.io/#/organizations/54a1343269702d352fae2d00
Tech Packs Co,4.0,"Los Angeles, California",Apparel & Fashion,https://app.apollo.io/#/organizations/5f3e0b9d1824f30001431d77
"One-Touch Drinks,LLC",5.0,"Carrollton, Texas",Food & Beverages,https://app.apollo.io/#/organizations/5f6936455612fb00d7b923ed
"Nuance Energy Group, Inc.",9.0,"Phoenix, Arizona",Semiconductors,https://app.apollo.io/#/organizations/5a9e8e5da6da98d9356ce6b1
SignMeUp Inc.,4.0,"Chicago, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/54a1298169702d8b19db2202
"Headwave, Inc",3.0,"Houston, Texas",Oil & Energy,https://app.apollo.io/#/organizations/54a12ac069702dc1280cfd01
SedMed,10.0,"Woodbridge, Connecticut",Medical Devices,https://app.apollo.io/#/organizations/606c695f758c7600fe537a22
Ecosystem University,10.0,"San Francisco, California",Education Management,https://app.apollo.io/#/organizations/63289f30b337f200cb1b4de2
THRIVE with Diverse Design,2.0,"Chicago, Illinois",Staffing & Recruiting,https://app.apollo.io/#/organizations/606e524766c8dc00e2367c73
AllClear Healthcare,6.0,"Beverly, Massachusetts","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/60b23a2c90ffe80001d799f4
Capitaliz,9.0,"Denver, Colorado","Information Technology & Services,",https://app.apollo.io/#/organizations/612da1614ba63c0001506992
Basam Web,2.0,"Milwaukee, Wisconsin","Information Technology & Services,",https://app.apollo.io/#/organizations/64f4d9a073f7d00001f2ce13
Comentec,8.0,"Alpharetta, Georgia",Information Technology & Services,https://app.apollo.io/#/organizations/54a12b0d69702dcef9456a02
Greater Chattanooga Economic Partnership (GCEP),1.0,"Chattanooga, Tennessee",Government Relations,https://app.apollo.io/#/organizations/5a9dded6a6da98d966418151
Duality Systems,10.0,"Colorado Springs, Colorado","Information Technology & Services,",https://app.apollo.io/#/organizations/5f51ed16c78389008cdc0cad
Udext,2.0,"Chicago, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/633437f0b7262f0124d8496b
Coinfeeds,4.0,"San Francisco, California",Financial Services,https://app.apollo.io/#/organizations/61623121607b340001b55396
PEO 360,1.0,"Austin, Texas",Human Resources,https://app.apollo.io/#/organizations/5fcbc387d20b4200015d0d9c
Matchmaking Institute Inc.,9.0,"New York, New York",Education Management,https://app.apollo.io/#/organizations/55922a4773696417393c4800
Quadratic,9.0,"Boulder, Colorado",Information Technology & Services,https://app.apollo.io/#/organizations/62aa1c798b3b8000f636db5b
Leading Like a Lady,2.0,"Tulsa, Oklahoma","Media Production, Publishing,",https://app.apollo.io/#/organizations/63b7e60207c2f00001d9798b
eGlobalusa,5.0,"Marietta, Georgia","Logistics & Supply Chain,",https://app.apollo.io/#/organizations/5e25605f5fb47e01020c1911
45 Solutions,2.0,"Newtown, Pennsylvania","Human Resources, Staffing & Recruiting",https://app.apollo.io/#/organizations/65aba8388e0b050001a2b83c
StartStrong Marketing,2.0,"Rockwall, Texas",Marketing & Advertising,https://app.apollo.io/#/organizations/5da60f37c47bf500016ef73c
Clario Medical Imaging,4.0,"Seattle, Washington",Medical Devices,https://app.apollo.io/#/organizations/54a1227069702da10fa91a03
Ho Brothers Custom Solutions,6.0,"Chicago, Illinois",Luxury Goods & Jewelry,https://app.apollo.io/#/organizations/5e57c640feb36f00016dd7a0
Analytical Components LLC,1.0,"Stoughton, Massachusetts",Machinery,https://app.apollo.io/#/organizations/640acc62bbd791008bdbf4cb
Profitise,5.0,"Glendale, California",Insurance,https://app.apollo.io/#/organizations/5e5835c5c3f55c0001101fa5
"Moreno & Associates, Inc.",9.0,"San Jose, California",Facilities Services,https://app.apollo.io/#/organizations/5e57cb140c206a00016dc062
EZDRM,5.0,"Rye Brook, New York",Online Media,https://app.apollo.io/#/organizations/5d4d98a948d42609af0aff3b
Frazier Behavioral Health,6.0,"Cleveland, Ohio",Mental Health Care,https://app.apollo.io/#/organizations/5ed4e6c693152900011fcef7
Southern Green Builders,10.0,"Houston, Texas",Construction,https://app.apollo.io/#/organizations/57c4c99ba6da98370159fc59
"CleanHealth Environmental, LLC.",2.0,"Silver Spring, Maryland",Environmental Services,https://app.apollo.io/#/organizations/5e58e5778f20cd00013e20ba
Nimbled,1.0,"Atlanta, Georgia",Information Technology & Services,https://app.apollo.io/#/organizations/5fca7833b1b343000173738d
World Payroll and HR,8.0,"Tinton Falls, New Jersey",Human Resources,https://app.apollo.io/#/organizations/61ec7e5274803b000127ce82
Game 7 Business Consulting,3.0,"Boca Raton, Florida",Management Consulting,https://app.apollo.io/#/organizations/65c4f298cc3c2c00013ae0d5
McKay Landscape Lighting,6.0,"Omaha, Nebraska",Design,https://app.apollo.io/#/organizations/54a116e969702d3ec0b32900
Initiative for Strategic Volunteer Engagement,1.0,"Washington, District of Columbia",Nonprofit Organization Management,https://app.apollo.io/#/organizations/63e35efc03212e00a39a94a7
Terecircuits Corporation,8.0,"Mountain View, California",Chemicals,https://app.apollo.io/#/organizations/5ed9950afeed5100be757ec9
Oakbourne Advisors,8.0,"West Chester, Pennsylvania",Financial Services,https://app.apollo.io/#/organizations/5fca176cfcb8d100019a6600
ErgoWorks,3.0,"Edina, Minnesota","Hospital & Health Care,",https://app.apollo.io/#/organizations/5e566c0c4636bd0001e19e1c
Venture Executive Search Team,2.0,"Whitmire, South Carolina",Staffing & Recruiting,https://app.apollo.io/#/organizations/5fc95e054747980001466e93
GoKid school carpool solutions,5.0,"New York, New York","Computer Software, Information Technology & Services",https://app.apollo.io/#/organizations/55ea5f1ef3e5bb59a6007057
RevSearch,4.0,"Atlanta, Georgia",Staffing & Recruiting,https://app.apollo.io/#/organizations/60d281809f081400f8c60b02
Genealogy Adventures,2.0,"Glenarden, Maryland",Media Production,https://app.apollo.io/#/organizations/5da51656ce21f10001428f90
Design Pool LLC,6.0,"Hampstead, New Hampshire","Design, Printing",https://app.apollo.io/#/organizations/5d359b2da3ae61467e0d9022
RSN Property Group,5.0,"New York, New York",Real Estate,https://app.apollo.io/#/organizations/621f5badadb1a100a513af17
Indiana Jewish Historical Society,1.0,"Indianapolis, Indiana",Museums & Institutions,https://app.apollo.io/#/organizations/60af73503bd23b0001f01db3
BrillDog,8.0,"New Freedom, Pennsylvania",,https://app.apollo.io/#/organizations/63627f35b8214200a3f6c0bd
Stalin Kay LLC,3.0,"Sheridan, Wyoming",Marketing & Advertising,https://app.apollo.io/#/organizations/5ed239644d9ca400017c6d9d
Superior Tool Rental & Repair,10.0,"Oak Park, Michigan",Construction,https://app.apollo.io/#/organizations/55922d9573696418d786b100
Astra Energy Group,2.0,"Houston, Texas",Research,https://app.apollo.io/#/organizations/64c677472e00230001da99cc
Lumico Life Insurance Company,10.0,"Armonk, New York",Insurance,https://app.apollo.io/#/organizations/604a1c265139230001959e3c
BlockDown Festival,4.0,"Atlanta, Georgia",Events Services,https://app.apollo.io/#/organizations/61ec81d12d225c0001d567be
Drafting Marketplace,4.0,"Sedalia, Missouri",Architecture & Planning,https://app.apollo.io/#/organizations/61ec448ecca6fd00013a923b
Bolster,5.0,"Minneapolis, Minnesota",Marketing & Advertising,https://app.apollo.io/#/organizations/54a242bf74686930c272b31a
EmberSec,5.0,"McLean, Virginia",Computer & Network Security,https://app.apollo.io/#/organizations/5e5842d8e19f5b00011e81d5
305 Digital Marketing,1.0,"Miami, Florida",Marketing & Advertising,https://app.apollo.io/#/organizations/64705444db8a1e00016ef508
illumyx,5.0,"Green Bay, Wisconsin",Management Consulting,https://app.apollo.io/#/organizations/5a9e05efa6da98d9852cf853
The BLU Group - Advertising & Marketing,7.0,"La Crosse, Wisconsin","Marketing & Advertising,",https://app.apollo.io/#/organizations/54a12b3369702d8b19a70403
Curedatis,1.0,"Henderson, Nevada",Professional Training & Coaching,https://app.apollo.io/#/organizations/5fcb8c8263e73500018b88a3
Embrace your Practice Consulting Services,1.0,"Coconut Creek, Florida",Professional Training & Coaching,https://app.apollo.io/#/organizations/5f3ff58b08fa20000144f0e7
Whetstone Capital Advisors,7.0,"Mission Woods, Kansas",Investment Management,https://app.apollo.io/#/organizations/54a25eb67468693a7ebab81d
Guestor,3.0,"Orlando, Florida",Real Estate,https://app.apollo.io/#/organizations/61a67319ad535300e0cb28bf
Health Launchpad,10.0,"Austin, Texas",Marketing & Advertising,https://app.apollo.io/#/organizations/5e66b969a3961f00de924c4b
RevOptimal,8.0,"New Orleans, Louisiana",Information Technology & Services,https://app.apollo.io/#/organizations/612a460829e97a0001d789b3
everhost.io,6.0,"Detroit, Michigan",Real Estate,https://app.apollo.io/#/organizations/6417164181cd7f0001ff91bc
Well+Defined,2.0,"Fort Worth, Texas",Marketing & Advertising,https://app.apollo.io/#/organizations/63eaa4ecd6808000a3292f82
Work Innovators Studios | Network,3.0,"Lewisville, Texas",Media Production,https://app.apollo.io/#/organizations/5f49b555062f820001b72b15
HarnMore Innovation,1.0,"Sheridan, Wyoming",Information Technology & Services,https://app.apollo.io/#/organizations/60e43e564f8b6d00faf06649
Edge Partners™,8.0,"Westport, Connecticut",Financial Services,https://app.apollo.io/#/organizations/55e8ce4ff3e5bb5996000088
Kristin Banta Events Inc,6.0,"Los Angeles, California",Events Services,https://app.apollo.io/#/organizations/556d2dd073696412029fb400
"Bigfork Technologies, LLC",10.0,"Phoenix, Arizona",Information Technology & Services,https://app.apollo.io/#/organizations/5b863999f874f7719001a997
BioLynceus®,6.0,"Buckeye, Arizona",Environmental Services,https://app.apollo.io/#/organizations/5ed18d4ab2ce9c0001aa6a88
ACEC Research Institute,4.0,"Washington, District of Columbia",Civil Engineering,https://app.apollo.io/#/organizations/5edb6e4d2d3bd700014afcdc
Sandbox Wealth,4.0,"New York, New York",Financial Services,https://app.apollo.io/#/organizations/64c511267b46290001a1d744
VODIUM,7.0,"Nashville, Tennessee",Information Technology & Services,https://app.apollo.io/#/organizations/5fc80b3b48bcc000017c8caa
Pirie Associates,9.0,"New Haven, Connecticut","Architecture & Planning,",https://app.apollo.io/#/organizations/5500bf4773696417752c3200
ANABELLA GROUP MIAMI 🏝,8.0,"Key Biscayne, Florida",Real Estate,https://app.apollo.io/#/organizations/64bbbcc3f459af000196e23b
TalentHub's LatamDevs Community,3.0,"Miami, Florida",,https://app.apollo.io/#/organizations/65bb9d4e978ccf03005976ca
SwitchPoint Ventures,8.0,"Nashville, Tennessee","Information Technology & Services,",https://app.apollo.io/#/organizations/5be37281060ab5cdc1e8a58f
Khanuja Law,3.0,"Los Angeles, California",Law Practice,https://app.apollo.io/#/organizations/5f48d1b25add020001f981b5
TEKRiSQ,4.0,"Ponte Vedra Beach, Florida","Computer & Network Security,",https://app.apollo.io/#/organizations/60ae59d852127400a4363d53
Beyond The Glass Ceiling,1.0,"Asheville, North Carolina",Professional Training & Coaching,https://app.apollo.io/#/organizations/612d9e732ce26a0001c9b352
Assured Wireless Corporation,9.0,"San Diego, California","Wireless, Information Technology & Services,",https://app.apollo.io/#/organizations/55922f7973696418ae8bb800
"Fleet Defender, Inc.",3.0,"Omaha, Nebraska","Computer & Network Security,",https://app.apollo.io/#/organizations/61ec97a085586300010bd0b6
Detroit Catholic,6.0,"Detroit, Michigan",Publishing,https://app.apollo.io/#/organizations/5fca848ddc904a0001851730
Redfast,8.0,"Cupertino, California",,https://app.apollo.io/#/organizations/5e57af58e983c800017ba1e4
The Global AI Internet Freedom Fund,5.0,"New York, New York","Financial Services, Investment Management",https://app.apollo.io/#/organizations/5e573e543e4b910001a1aef3
Mandrel,8.0,"Boston, Massachusetts",Information Technology & Services,https://app.apollo.io/#/organizations/64b61ea453e23400a3adfd86
The International Sign Alliance (TISA),9.0,"Palmyra, New Jersey",International Trade & Development,https://app.apollo.io/#/organizations/56e39d27f3e5bb15f90023d4
December Technologies Inc.,6.0,"Los Angeles, California",Information Technology & Services,https://app.apollo.io/#/organizations/6283641364c14e00a53d0c31
KitchenWare Station,5.0,"Santa Fe Springs, California",Wholesale,https://app.apollo.io/#/organizations/5e580e437eed110001a09c09
Versentia,2.0,"Hawthorne, New York",Information Technology & Services,https://app.apollo.io/#/organizations/60d29d652cbdce00daefe3ee
Repair Shop Of Tomorrow,10.0,"Strongsville, Ohio",Professional Training & Coaching,https://app.apollo.io/#/organizations/5e58e4d40b10e4000151b5a6
Healdsburg Luxury Living,3.0,"San Francisco, California",Real Estate,https://app.apollo.io/#/organizations/5b151e1ea6da9871195c9de6
Pet Connect Business®,2.0,"Clarksville, Maryland","Information Technology & Services,",https://app.apollo.io/#/organizations/5a9d7fc9a6da98d98c6b2f6e
Braveheart Sales Performance,5.0,"Columbus, Ohio",Management Consulting,https://app.apollo.io/#/organizations/55693ac2736964212df51200
ClearBrand,4.0,"Colorado Springs, Colorado",Marketing & Advertising,https://app.apollo.io/#/organizations/5e5665dc2174ca000156141c
The Resultants®,10.0,"Hudson, Wisconsin",Management Consulting,https://app.apollo.io/#/organizations/5f3e7e9b183f2b00019a72af
EV Charging Infrastructure 2022,3.0,"Seattle, Washington",Automotive,https://app.apollo.io/#/organizations/5f4ca0f30ef632008c325da8
Defender Safety Inc.,9.0,"Plainview, New York",Mechanical Or Industrial Engineering,https://app.apollo.io/#/organizations/5e57b45e108ba90001a838d6
iSEE - Impact Space Expedition and Exploration,8.0,"Dover, Delaware",Aviation & Aerospace,https://app.apollo.io/#/organizations/650ac7a444261000016e7018
Buchanan Capital Partners,7.0,"Austin, Texas",Real Estate,https://app.apollo.io/#/organizations/61ed55ab31d8b300016cf804
eduPARTS,9.0,"Kentwood, Michigan",Computer Hardware,https://app.apollo.io/#/organizations/5b83d54b324d44116dde18a7
WaveRez,6.0,"Destin, Florida","Leisure, Travel & Tourism",https://app.apollo.io/#/organizations/5e582d8ad5bd4a0001b4f0a5
Chuqlab,8.0,"Indianapolis, Indiana",,https://app.apollo.io/#/organizations/5e57aff96b13a90001cd36a1
Startup Bucks,4.0,"Doylestown, Pennsylvania",Venture Capital & Private Equity,https://app.apollo.io/#/organizations/5f4a0d1cfa7bf20001655008
"92Bio, Inc.",10.0,"Hayward, California",Research,https://app.apollo.io/#/organizations/6620b60f615c580007eb30c2
Health Compiler,10.0,"San Francisco, California",Information Technology & Services,https://app.apollo.io/#/organizations/6288abd45eee9d00d8170a76
Clarendon Private,9.0,"Boston, Massachusetts",Investment Management,https://app.apollo.io/#/organizations/61de9303bd944800e0f0c824
FlexPost Inc.,8.0,"Holland, Michigan",Building Materials,https://app.apollo.io/#/organizations/5a9efcbba6da98d94d935c80
myidfi,9.0,"Hailey, Idaho",Information Technology & Services,https://app.apollo.io/#/organizations/63a9b23440117400fbc2e178
VisiTech PR,8.0,"Denver, Colorado",Public Relations & Communications,https://app.apollo.io/#/organizations/54a1347769702d3e834e2a00
Norby,8.0,"New York, New York",Information Technology & Services,https://app.apollo.io/#/organizations/601d092c9040c600ca7dcdc3
SlewPro,10.0,"Hudson, Ohio","Machinery, Industrial Automation",https://app.apollo.io/#/organizations/556d37c873696411c706bc00
BPOZ Brand Leadership,2.0,"Charlottesville, Virginia",Management Consulting,https://app.apollo.io/#/organizations/5b83d867324d4471f100baff
Method Analytics,6.0,"Dallas, Texas",Management Consulting,https://app.apollo.io/#/organizations/64c8e22a4d27f100ba9faf43
MAGNESOL®,1.0,"New Jersey, US",Food & Beverages,https://app.apollo.io/#/organizations/5d37202e80f93e7ca4c2e5bd
"Atlanta SEO Pro, LLC - An Atlanta, GA SEO Company and Full Service Digital Marketing Agency",3.0,"Atlanta, Georgia",Marketing & Advertising,https://app.apollo.io/#/organizations/5b849f6b324d444ca6a35dfb
Mindup,1.0,"Chandler, Arizona",Information Technology & Services,https://app.apollo.io/#/organizations/5f44e7e69acb5a008c926675
"EnlighTea Cafe, Tea Bar, Boutique & Retail",2.0,"San Diego, California","Food & Beverages, Restaurants",https://app.apollo.io/#/organizations/54a11cee69702da10f72de00
MWJ Consultancy,2.0,"Lindenhurst, New York",Accounting,https://app.apollo.io/#/organizations/6366aa357beda80001d9f9dc
Neuro Building Systems,8.0,"Tarrytown, New York",Semiconductors,https://app.apollo.io/#/organizations/55699c6b736964255d9f6100
"HC Legal Search, LLC",4.0,"Dallas, Texas",Staffing & Recruiting,https://app.apollo.io/#/organizations/5b86a843324d4449101d9503
Lead Link Marketing,2.0,"Delray Beach, Florida",Marketing & Advertising,https://app.apollo.io/#/organizations/64e6d7502594a50001ac90b8
"Clear Genetics (YC W17, acquired by Invitae)",1.0,"Larkspur, California","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/54a1345369702d407f931300
Bridge Software - Consumer Credit Waterfall/Water Wheel,9.0,"Orlando, Florida","Information Technology & Services,",https://app.apollo.io/#/organizations/5c23576580f93ef3cc907fbf
Piedmont Pennies®,6.0,"Charlotte, North Carolina",Food Production,https://app.apollo.io/#/organizations/6022a92fd4fde100a4cbcfdc
"First Choice Surveying, Inc.",1.0,"Houston, Texas",Staffing & Recruiting,https://app.apollo.io/#/organizations/614d7c5c98097600012a7244
Community Reinvestment: Low Income Based Scholarships,2.0,"Phoenix, Arizona",Government Administration,https://app.apollo.io/#/organizations/65a390ea4f71e90001b43b5f
ResultCalls,7.0,"Los Angeles, California",Marketing & Advertising,https://app.apollo.io/#/organizations/5da300c90019830001c5051f
The Sparkery,1.0,"Salt Lake City, Utah",Marketing & Advertising,https://app.apollo.io/#/organizations/5f4484d0a876b80001f58609
TechGenix,6.0,"Austin, Texas","Information Technology & Services,",https://app.apollo.io/#/organizations/57c4e5a3a6da986aaa16787b
Grounds for Promotion,3.0,"Boulder, Colorado",Marketing & Advertising,https://app.apollo.io/#/organizations/54a135dc69702d3cbb15fc00
Menthor,1.0,"Austin, Texas",Government Administration,https://app.apollo.io/#/organizations/5fcbdae1471a4d0001953616
LighthousePE,3.0,"Phoenix, Arizona",Marketing & Advertising,https://app.apollo.io/#/organizations/5a9d62eda6da98d938bac941
SecondRE,6.0,"New York, New York",Real Estate,https://app.apollo.io/#/organizations/617909cdc4962e008ce1dfd9
Covalent,3.0,"Remote, Oregon",Information Technology & Services,https://app.apollo.io/#/organizations/60d9fa8494fc2d012ef1b36f
InstaRisa™ Digital Workflow for Dentists,7.0,"Clovis, California",Medical Practice,https://app.apollo.io/#/organizations/60f69e813b3946012e3bd344
Academic Life Coaching,6.0,"Portland, Oregon","Primary/secondary Education,",https://app.apollo.io/#/organizations/54a139d269702d267ad68b00
MarkSetBot,6.0,"Detroit, Michigan",Sporting Goods,https://app.apollo.io/#/organizations/5f498dadcfcf5c000153da9c
Research & Me,3.0,"Chicago, Illinois",Research,https://app.apollo.io/#/organizations/56d9de67f3e5bb6a200008e9
The Italian Yacht Group,10.0,"Fort Lauderdale, Florida",Maritime,https://app.apollo.io/#/organizations/5f3ec4af5702c00001131340
