Company,Employees,Company Location,Industry,Company URL
Power Resource Group,7.0,"Farmville, North Carolina","Renewables & Environment,",https://app.apollo.io/#/organizations/5da2ec6a1724fb00011773be
Nexus Smart Communities,7.0,"Irvine, California",Real Estate,https://app.apollo.io/#/organizations/5ce6ad3043223b0b76df7fd5
Resinwerks,8.0,"Denver, Colorado",Construction,https://app.apollo.io/#/organizations/5f44d59be077630001d88334
Faith Investor Services,5.0,"Dallas, Texas",Financial Services,https://app.apollo.io/#/organizations/612baabcb28f49000127561f
Band Connect,4.0,"Cincinnati, Ohio","Hospital & Health Care,",https://app.apollo.io/#/organizations/5f3e336190a8100001f54d32
Molo Simple Marine Management,9.0,"New York, New York","Internet, Computer Software,",https://app.apollo.io/#/organizations/5500cc607369646067b87300
"SecureAire, LLC",10.0,"Dunedin, Florida",Hospital & Health Care,https://app.apollo.io/#/organizations/5e56eba25b59df0001897421
Covisum,9.0,"Omaha, Nebraska","Financial Services, Investment Management",https://app.apollo.io/#/organizations/5d09f85080f93ea39f3527d2
Cannakins,2.0,"Irvine, California","Information Technology & Services,",https://app.apollo.io/#/organizations/5e56d17d92918f00014bce02
"Outside the Box Recruiting, Inc.",1.0,"Atlanta, Georgia",Staffing & Recruiting,https://app.apollo.io/#/organizations/5a9da8bfa6da98d9852a757e
"Don Shaw Law, PLLC",2.0,"Woodbridge, Virginia",Law Practice,https://app.apollo.io/#/organizations/5fc8d16dbd5d6b0001d7afbc
C&D Scrap Metal,10.0,"Houston, Texas",Consumer Services,https://app.apollo.io/#/organizations/650ac7bd4dc051000161adad
CTW Events,9.0,"Orlando, Florida",Events Services,https://app.apollo.io/#/organizations/65c031e33e3e4600010ad1bb
South Coast Media Services,9.0,"Houston, Texas",Media Production,https://app.apollo.io/#/organizations/54a1b756746869586040b30a
"RetirementJobs.com, Inc.",7.0,"Waltham, Massachusetts",,https://app.apollo.io/#/organizations/54a246927468693a7e28191c
Optimum Permanent Placement Services,7.0,"Windham, New Hampshire",Staffing & Recruiting,https://app.apollo.io/#/organizations/5b13245ea6da98dcd4b789d1
"Kitchautomation, LLC",2.0,"Bowie, Maryland",Information Technology & Services,https://app.apollo.io/#/organizations/5d352e6a80f93ec1b64e7444
ComfiArt,3.0,"Atlanta, Georgia",Writing & Editing,https://app.apollo.io/#/organizations/5c937d252e02500c1d70f4c9
Terramoor,1.0,"Birmingham, Alabama",Civil Engineering,https://app.apollo.io/#/organizations/65a310ab4f71e90001b25c68
Flowcess®,4.0,"Neenah, Wisconsin","Professional Training & Coaching,",https://app.apollo.io/#/organizations/5e5686848c394e0001595d6d
Cabinet Licensing,7.0,"Los Angeles, California",Entertainment,https://app.apollo.io/#/organizations/55ee3b71f3e5bb223d0002d7
Wizard IT LLC,6.0,"Pittsburgh, Pennsylvania","Information Technology & Services,",https://app.apollo.io/#/organizations/5a9d3c5ba6da98d93bde8eac
WellRyde,1.0,"Atlanta, Georgia",Information Technology & Services,https://app.apollo.io/#/organizations/5b146350a6da98dce2eaec95
Jali Investments,4.0,"Alpharetta, Georgia",Investment Management,https://app.apollo.io/#/organizations/640403243f824c0001650268
Invest In WA Now,1.0,"Seattle, Washington",Public Policy,https://app.apollo.io/#/organizations/646043696733f3000117c887
DialerHQ,3.0,"Claymont, Delaware",Telecommunications,https://app.apollo.io/#/organizations/62580a339e5ad400a5823da4
COMMON LLC,4.0,"Boulder, Colorado",Marketing & Advertising,https://app.apollo.io/#/organizations/55e8ad22f3e5bb3a2400019f
"FKB, an Aardvark Company",6.0,"Conshohocken, Pennsylvania","Design, Graphic Design,",https://app.apollo.io/#/organizations/61ec7cedc0ba730001cffbfc
InfoSolve Inc. / mPower Beverage Software,8.0,"Dallas, Texas",Information Technology & Services,https://app.apollo.io/#/organizations/57c4f455a6da986acce9fc83
NYC Borough Pass,2.0,"New York, New York",Hospitality,https://app.apollo.io/#/organizations/65c34ec721ba610001993212
Tecflow Technology,5.0,"Palm Bay, Florida",Information Technology & Services,https://app.apollo.io/#/organizations/5a9dcd64a6da98d966410738
Revolving Kitchen,9.0,"Garland, Texas",Food & Beverages,https://app.apollo.io/#/organizations/5ed7cec5817d7400017ac67d
Wavelength Images,5.0,"Jupiter, Florida",Marketing & Advertising,https://app.apollo.io/#/organizations/613581150ed1e300013c9334
Montana Cannabis Company,3.0,"Kalispell, Montana",Pharmaceuticals,https://app.apollo.io/#/organizations/625d4018718e1d00c0abe48b
Mélanine,6.0,"San Francisco, California","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/5f5752b83e48bc00e32e4c84
Office Furniture Warehouse of Madison,1.0,"Madison, Wisconsin",Furniture,https://app.apollo.io/#/organizations/62b30f9583590d008be8a4bc
Thomas Steele Site Furnishings,1.0,"Waunakee, Wisconsin",Furniture,https://app.apollo.io/#/organizations/54a139ec69702d2a1e918100
Main Office,2.0,"Los Angeles, California",Management Consulting,https://app.apollo.io/#/organizations/6601bfeb327c7a01c6dc2370
JobRobotix,7.0,"Louisville, Kentucky",Information Technology & Services,https://app.apollo.io/#/organizations/5b86c190f874f7303da2610d
GetDone,2.0,"Austin, Texas",Real Estate,https://app.apollo.io/#/organizations/5e42e9faf3d1a000d5887622
re-open.com,1.0,"New York, New York",Information Technology & Services,https://app.apollo.io/#/organizations/6048e69d71322900010f7740
Simplix,7.0,"Orlando, Florida",Computer & Network Security,https://app.apollo.io/#/organizations/61270614fe88a400013ce236
Sage Solutions,10.0,"Sun Valley, Idaho",Staffing & Recruiting,https://app.apollo.io/#/organizations/5d33f6626459b9091fc73758
Balanced Tiger,2.0,"Vero Beach, Florida",Food & Beverages,https://app.apollo.io/#/organizations/615b96870fcba200dab4c5b6
Fig Learning,3.0,"Dover, Delaware","E-learning, Professional Training & Coaching",https://app.apollo.io/#/organizations/60c9be6a03d84b00a46a8b5e
"The Mainspring Group, LLC",9.0,"Newtown, Pennsylvania",Construction,https://app.apollo.io/#/organizations/637049b58bd25f00012b7c8c
"Managing Change, LLC",2.0,"New Jersey, US",Management Consulting,https://app.apollo.io/#/organizations/556d68e7736964120821ff00
HammockWeb,10.0,"Los Angeles, California","Information Technology & Services,",https://app.apollo.io/#/organizations/55920bed73696418fb703600
ERD Metal INC,6.0,"Westfield, Massachusetts",Mechanical Or Industrial Engineering,https://app.apollo.io/#/organizations/5b8398e6324d44426f61f9f2
Coalition Properties Group,8.0,"Washington, District of Columbia",Real Estate,https://app.apollo.io/#/organizations/5e574f2da5b28f000175cefc
Simply180,9.0,"Boca Raton, Florida",Marketing & Advertising,https://app.apollo.io/#/organizations/54a11f4e69702d88c4e5ba01
Karuna Wellness Studio,9.0,"Norwood, Massachusetts","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/5b863cdef874f74bd28c8261
Estimating Department,3.0,"New York, New York",Construction,https://app.apollo.io/#/organizations/632430923cd53e00cb985f78
180Commerce (acquired by Cart.com),1.0,"Carlsbad, California",Internet,https://app.apollo.io/#/organizations/559238f373696418d2cedb00
Personal Concierge Co. LLC,4.0,"New York, New York",Executive Office,https://app.apollo.io/#/organizations/63d59a8aae2a8400018a9e69
Two Story,8.0,"Columbia, Missouri",Information Technology & Services,https://app.apollo.io/#/organizations/63737d5ccb357a0106cbbdd1
Stop Financing Factory Farming,2.0,"Washington, District of Columbia",Nonprofit Organization Management,https://app.apollo.io/#/organizations/6506f5877dffd10001d25da2
Inca Freight,6.0,"Houston, Texas",,https://app.apollo.io/#/organizations/63c3641fb2c96e000153dc11
Assessment Technologies Group,9.0,"Jacksonville, Florida",Human Resources,https://app.apollo.io/#/organizations/54a1232269702d86b6f22803
Heyday Properties,1.0,"Washington, District of Columbia","Real Estate, Commercial Real Estate",https://app.apollo.io/#/organizations/5ed4978017797a0001c7c519
OpSense,7.0,"Louisville, Kentucky",Information Technology & Services,https://app.apollo.io/#/organizations/5e55b2ccf453b00001b273d3
Finlit,10.0,"Evanston, Illinois","E-learning, Education Management",https://app.apollo.io/#/organizations/5b130405a6da98dcb8923fd7
"Stonnington Group, LLC",5.0,"Pasadena, California","Investment Management,",https://app.apollo.io/#/organizations/54a1ec4c7468695c828a4316
A.ID Identity & Compliance,3.0,"Los Angeles, California",Financial Services,https://app.apollo.io/#/organizations/6057fde7a8034500fee94cd8
PROJECTFOREVER,2.0,"Aspen, Colorado","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/5e564e968c394e0001d60828
CODE Program,2.0,"Tennessee, US",E-learning,https://app.apollo.io/#/organizations/61ec2fa49c49f400014380c6
LogisticsOS,5.0,"Ontario, California",Information Technology & Services,https://app.apollo.io/#/organizations/604eb6e00ea88700a4079bb8
"Black Box Consulting, Inc.",7.0,"New York, New York",Management Consulting,https://app.apollo.io/#/organizations/54a1398869702d231fde7d00
Sommet Strategies,2.0,"Houston, Texas",Financial Services,https://app.apollo.io/#/organizations/6130fdeb18e60f00da46727d
Digital Transformation Leaders,4.0,"Houston, Texas",Management Consulting,https://app.apollo.io/#/organizations/5edbbc42a8aba2000119a56a
Centipid,3.0,"Westport, Connecticut",International Trade & Development,https://app.apollo.io/#/organizations/60f0a90b43ab8900a4383490
SchneiderB Media Inc.,2.0,"Moon, Pennsylvania",Marketing & Advertising,https://app.apollo.io/#/organizations/5b863a67f874f76c46e6b1bf
Silverleaf Wealth Management - Ann K. Slechta,2.0,"Carroll, Iowa","Financial Services, Investment Management",https://app.apollo.io/#/organizations/5e57dc807e83710001d144b0
Emery.com,9.0,"Freeport, Maine",Marketing & Advertising,https://app.apollo.io/#/organizations/5b80a4b3324d440d9b024d2f
Maximize,4.0,"Edwardsburg, Michigan",Venture Capital & Private Equity,https://app.apollo.io/#/organizations/5fca4a29def9ab0001478de7
Rebel Compliance,1.0,"San Diego, California",Online Media,https://app.apollo.io/#/organizations/61eb8962d029fc0001a17ddb
NextVote,2.0,"Tuxedo Park, New York",Information Technology & Services,https://app.apollo.io/#/organizations/5e569b971dc84b00013c7ba1
OccDocOne,10.0,"Caledonia, Michigan",Information Services,https://app.apollo.io/#/organizations/61611a9d4c96b300019924d9
Cooperative Human Tissue Network (CHTN),8.0,"Rockville, Maryland",Research,https://app.apollo.io/#/organizations/54a135fe69702d44942aff00
Uniphy Health by Harris OnPoint,2.0,"Newark, New Jersey",Information Technology & Services,https://app.apollo.io/#/organizations/6184bdbf9c54800001e9a71d
Bree Health Co.,5.0,"Durham, North Carolina",Mental Health Care,https://app.apollo.io/#/organizations/6419ce83180b8800da28ac89
Bottle POS,2.0,"Atlanta, Georgia",Retail,https://app.apollo.io/#/organizations/60800b00f1abcf00ccaedff7
Commonwealth Coders & Cyber,4.0,"Bowling Green, Kentucky",Information Technology & Services,https://app.apollo.io/#/organizations/64a675498c49bb0001f732ff
Wine Sales Stimulator,2.0,"Covington, Kentucky",Management Consulting,https://app.apollo.io/#/organizations/62b446f8013de00001cec7be
Fintelligent,3.0,"Chatham, New Jersey",Management Consulting,https://app.apollo.io/#/organizations/54a12b4569702d9548a07802
Brillante Academy,10.0,"Mission, Texas",Education Management,https://app.apollo.io/#/organizations/6217099570926b00019562d3
Logyc,6.0,"Wilmington, Delaware","Information Technology & Services,",https://app.apollo.io/#/organizations/5d0a138ff65125d1c6224218
Rally - Senior Living Marketing,6.0,"Kansas City, Missouri",Marketing & Advertising,https://app.apollo.io/#/organizations/5fc8956c6f347f0001953ced
Kenferbizglobal LLC,1.0,"Tampa, Florida",Marketing & Advertising,https://app.apollo.io/#/organizations/65f5d4240ec0c70006bc2d2c
Vantage Pro AV,8.0,"Newport Beach, California",Design,https://app.apollo.io/#/organizations/5e574c214130a20001c90f8e
Advantage Design + Remodel,6.0,"New Berlin, Wisconsin",Construction,https://app.apollo.io/#/organizations/60b1da110c8ea20001e2b291
Shift Matchmaking & Social Club,1.0,"Denver, Colorado",Consumer Services,https://app.apollo.io/#/organizations/65621d05933c910001feb676
New England Discovery Partners (NEDP),6.0,"Branford, Connecticut",Research,https://app.apollo.io/#/organizations/54a1b74d7468695c82ed490a
Knomatic Software,7.0,"New Philadelphia, Ohio","Information Technology & Services,",https://app.apollo.io/#/organizations/5569d97c73696425e28ea400
Arete Capital Group,8.0,"Orlando, Florida",Real Estate,https://app.apollo.io/#/organizations/63189512212ee300ca351a43
KelShred,1.0,"Knoxville, Tennessee",Information Services,https://app.apollo.io/#/organizations/5fca6a77c2f9120001c8f027
Sprague Media,3.0,"Portland, Oregon",Marketing & Advertising,https://app.apollo.io/#/organizations/5a9d088ba6da98d9466abeda
Advisor's Resource Company,10.0,"Coppell, Texas",Financial Services,https://app.apollo.io/#/organizations/56d77a57f3e5bb76710008b9
Arlington Strategy,4.0,"Arlington, Virginia",Marketing & Advertising,https://app.apollo.io/#/organizations/54a1281969702d8b19f65701
Da Vinci Medical,8.0,"Newport Beach, California","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/6013a9535bd4770102e6680f
Van Wert County Foundation,9.0,"Van Wert, Ohio",Fund-raising,https://app.apollo.io/#/organizations/5da48a1de3ed0a0001fe5f32
LogicSpark Technology,7.0,"New Jersey, US",Information Technology & Services,https://app.apollo.io/#/organizations/62c41685ba845100a3c77f5c
Cloud Concepts Corp,6.0,"San Marcos, California","Internet, Computer & Network Security",https://app.apollo.io/#/organizations/5a9f02b1a6da98d977fedb63
Unbba,2.0,"Los Angeles, California",Financial Services,https://app.apollo.io/#/organizations/636ccc2b4ddee800014a0745
Darma,6.0,"New York, New York",Information Technology & Services,https://app.apollo.io/#/organizations/6141b68c2103cd00a487c91d
Well iQ,6.0,"San Diego, California",Hospital & Health Care,https://app.apollo.io/#/organizations/5db447bebb51640001cbeb04
Inbound 281,6.0,"Troy, Michigan",Marketing & Advertising,https://app.apollo.io/#/organizations/56e14cedf3e5bb3f5d001183
"Adam Spence, a Spectrum Plastics Group Company",10.0,"Wall Township, New Jersey",Medical Devices,https://app.apollo.io/#/organizations/5c27f130a3ae618a55be7557
Centre Urban Real Estate,5.0,"Los Angeles, California","Investment Management,",https://app.apollo.io/#/organizations/5e57c93beedbc700014aaa31
Stone Farm LLC,8.0,"Monroe, Connecticut",Building Materials,https://app.apollo.io/#/organizations/54a13c4269702d0486f2da01
LeadZeppelin,2.0,"Port Washington, New York",Marketing & Advertising,https://app.apollo.io/#/organizations/5eda786850aff100bea49b6e
"Digital Square Technology, Inc",3.0,"Chicago, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/60b33b3f23fda00001ae92d2
Forever North Partners LLC,5.0,"Murrieta, California","Management Consulting,",https://app.apollo.io/#/organizations/62b53d26585b58000106bbe0
Hummingbird Nano,9.0,"Nicholasville, Kentucky",Mechanical Or Industrial Engineering,https://app.apollo.io/#/organizations/57c4abeca6da9868b8b89359
Wondertwin,1.0,"Raleigh, North Carolina","Design, Computer Software",https://app.apollo.io/#/organizations/64fe0e94b282a30001f796a7
eSudo Technology Solutions,5.0,"San Jose, California",Information Technology & Services,https://app.apollo.io/#/organizations/54a263817468693fdaea3e1f
SchoolAnalytix,9.0,"Richardson, Texas",,https://app.apollo.io/#/organizations/609e8cf9088ae900a4ce6626
CultureFactors,2.0,"Chicago, Illinois",Management Consulting,https://app.apollo.io/#/organizations/5569efa873696425e24dba00
"Travel Technologies, LLC",10.0,"Knoxville, Tennessee",Information Technology & Services,https://app.apollo.io/#/organizations/5fca0695367e9c00017a1bcc
Work Global Hub,7.0,"Boston, Massachusetts",Staffing & Recruiting,https://app.apollo.io/#/organizations/63b9646ee5f6600001c60a6c
Soterix Systems,5.0,"Dallas, Texas",Information Technology & Services,https://app.apollo.io/#/organizations/65eb331d22bba501aee6bf8d
"Creative Marketing Concepts, Inc",10.0,"Springfield, Virginia",Marketing & Advertising,https://app.apollo.io/#/organizations/54a19d1674686949e748de01
Yellowstone Capital Advisors,5.0,"Jackson, Wyoming",Investment Banking,https://app.apollo.io/#/organizations/63cb8963ae1bbd00018e2187
Macken Companies,7.0,"North Miami Beach, Florida",Real Estate,https://app.apollo.io/#/organizations/56dd43e9f3e5bb1ad10030f7
SAI Digital,2.0,"Cockeysville, Maryland","Information Technology & Services,",https://app.apollo.io/#/organizations/5b158d59a6da98713ccf41f9
Aperio Beauty,6.0,"Los Angeles, California","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/5fc9c8c3910b6c00011674c4
Catapult Groups,3.0,"Las Vegas, Nevada",Professional Training & Coaching,https://app.apollo.io/#/organizations/54a13c8269702d231f323002
Greenwood Pathway House Inc.,7.0,"Greenwood, South Carolina",Nonprofit Organization Management,https://app.apollo.io/#/organizations/56d58d75f3e5bb2c9a0003f1
Cape Fear Workforce Development Board,3.0,"Wilmington, North Carolina",Government Administration,https://app.apollo.io/#/organizations/64fe16c2b1f1bc0001a3aab0
Terpfusion CBD Network,8.0,"Piedmont, South Carolina","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/5f2a7aaadcacc4008cc43e73
3DS OUTSCALE US,4.0,"Jersey City, New Jersey",Information Technology & Services,https://app.apollo.io/#/organizations/5ee3714b22fa7f008cca9b5a
Tektron Genesis,2.0,"New York, New York",Electrical/electronic Manufacturing,https://app.apollo.io/#/organizations/5e5847fa1dd3d40001e74d09
VPiX®,3.0,"Monument, Colorado","Information Technology & Services,",https://app.apollo.io/#/organizations/606ff8eb39ae1b00e22bcdef
Bedrock Sales Strategy LLC,1.0,"Houston, Texas",Management Consulting,https://app.apollo.io/#/organizations/5e596d8bff35de0001520dac
Localgov,6.0,"Chicago, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/5d363376a3ae610273903dc6
piLYTIXSports,10.0,"Austin, Texas",Computer Software,https://app.apollo.io/#/organizations/5a9ecfa4a6da98d9852e982c
Age Friendly Ventures,5.0,"Waltham, Massachusetts",,https://app.apollo.io/#/organizations/5da3b0cab2e45800011b454d
CMC IT Industries,10.0,"Milwaukee, Wisconsin",Information Technology & Services,https://app.apollo.io/#/organizations/5fc8951b9d8fcb0001f00691
"Saraval Industries, Corp.",2.0,"Valley Cottage, New York",Furniture,https://app.apollo.io/#/organizations/56d9d015f3e5bb6a200000ee
Mikan Insights,2.0,"Lincolnshire, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/62f2b0dc88db4700cb4a8ac9
Hopr,7.0,"Columbia, Maryland","Computer & Network Security,",https://app.apollo.io/#/organizations/5d718cab9154930098c14729
U.S. CANVAS & AWNING CORP.,10.0,"Houston, Texas",Construction,https://app.apollo.io/#/organizations/5f484142706d3d000188382b
FinGears,6.0,"Burlingame, California",Entertainment,https://app.apollo.io/#/organizations/5e55b52402d6b900011fa890
Zangardi Studio,3.0,"Cleveland, Ohio",Marketing & Advertising,https://app.apollo.io/#/organizations/5b837e2c324d444c2e53d658
Rehicle,7.0,"Concord, North Carolina",Retail,https://app.apollo.io/#/organizations/63f5a6d724f3370001e92300
Kihealth,6.0,"Saint Augustine, Florida","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/63f59c87bce5be000126f5eb
Bitpro,2.0,"Setauket- East Setauket, New York","Computer Hardware, Information Technology & Services",https://app.apollo.io/#/organizations/5da34c11f2b35800018257b3
Peach Capital Commercial Mortgage And Business Financing,7.0,"Irving, Texas",Financial Services,https://app.apollo.io/#/organizations/5a9f2b83a6da98d93be7f91f
Emry,5.0,"Canton, Connecticut",Hospital & Health Care,https://app.apollo.io/#/organizations/61ed56e9f7e0110001962ba0
GreenMark Biomedical Inc,8.0,"East Lansing, Michigan",Research,https://app.apollo.io/#/organizations/5e3c0669f444bb00999d77b9
BMG Marketing,8.0,"Laguna Hills, California",Marketing & Advertising,https://app.apollo.io/#/organizations/5e564b4deff1740001282a14
Beecroft Marketing & Events,4.0,"White Bear Lake, Minnesota",Marketing & Advertising,https://app.apollo.io/#/organizations/5e56ee4d527fc30001588727
The Fertility RN,2.0,"New Rochelle, New York","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/6549c349712c180001dc5d2e
Pause Breathwork,6.0,"Encinitas, California","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/62eb5df83a43ac0001b53429
Intersect Technologies,6.0,"Charlotte, North Carolina",Information Services,https://app.apollo.io/#/organizations/6409a5c866079e00da85bf94
ROC-P,8.0,"Cedar Rapids, Iowa",Information Technology & Services,https://app.apollo.io/#/organizations/5b12f3efa6da98dcae59e037
CheckmateHCM,9.0,"Concord, New Hampshire",Human Resources,https://app.apollo.io/#/organizations/57c4a876a6da98683aecbb3b
Narrative Food,3.0,"Deer Isle, Maine",Food & Beverages,https://app.apollo.io/#/organizations/5b869603f874f7163f513700
Heartland Business Systems,3.0,"Mound, Minnesota",Computer Networking,https://app.apollo.io/#/organizations/5500cee1736964173d597d00
fTLD Registry Services,9.0,"Washington, District of Columbia",,https://app.apollo.io/#/organizations/5fc8585248bcc000017d6a41
Commericx,2.0,"Miami, Florida",Information Technology & Services,https://app.apollo.io/#/organizations/5f4a0903d50039000120aa19
New Lantern Capital,1.0,"Saratoga Springs, New York",Financial Services,https://app.apollo.io/#/organizations/635d5f4ad3d44000cce672a9
Elite Health Center NJ,4.0,"New Jersey, US","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/5e570f1720fa1400015ea5dd
Avancir,9.0,"Birmingham, Alabama",Information Technology & Services,https://app.apollo.io/#/organizations/6448a825ea584e000105dfc3
Glass Ball Consulting,1.0,"Mount Laurel Township, New Jersey",Management Consulting,https://app.apollo.io/#/organizations/6665fc92e6c69f00018c801d
RevTech Consulting,2.0,"Tampa, Florida",Information Technology & Services,https://app.apollo.io/#/organizations/5a9d81caa6da98d94d8cd498
On Focus Solutions,2.0,"Bangor, Maine",E-learning,https://app.apollo.io/#/organizations/556d1aa373696411b6f88e00
AZBS Inc,2.0,"Chicago, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/54a1eba274686945fa836016
SoCode US,4.0,"New York, New York",Staffing & Recruiting,https://app.apollo.io/#/organizations/60f0f63635db0b00a414366d
"Nancrede Engineering Company, Inc.",6.0,"Indianapolis, Indiana",Mechanical Or Industrial Engineering,https://app.apollo.io/#/organizations/54a1213469702d8aa1b88a02
Trucker Social,2.0,"Fort Worth, Texas","Transportation/trucking/railroad,",https://app.apollo.io/#/organizations/6446b2da4a335900dd86d354
TWR Specialty Vehicles,9.0,"Elkhart, Indiana",Automotive,https://app.apollo.io/#/organizations/54a128ce69702d90a2616a01
OSAAP,10.0,"Chelmsford, Massachusetts",Airlines/aviation,https://app.apollo.io/#/organizations/5a9eac2ea6da98d9977d5185
BD Succeed LLC,2.0,"Centreville, Virginia",Management Consulting,https://app.apollo.io/#/organizations/5f2862eb48758e00f6879fbc
Alumni Nations,5.0,"Green Bay, Wisconsin",Government Administration,https://app.apollo.io/#/organizations/5ed138f60c370f000191ac49
Fertility Institute of San Diego,6.0,"San Diego, California",Medical Practice,https://app.apollo.io/#/organizations/640c6a7b58274f000173ef11
ShipBots,4.0,"Los Angeles, California",Retail,https://app.apollo.io/#/organizations/60ae4a6f541dcb00f5f22ea5
NoBull Marketing,5.0,"Philadelphia, Pennsylvania",Marketing & Advertising,https://app.apollo.io/#/organizations/5b8576b9324d4415f9179428
coParenter,3.0,"Los Angeles, California",Alternative Dispute Resolution,https://app.apollo.io/#/organizations/5a9ed6e7a6da98d9852eccbb
UWB Energy,7.0,"Oakville, California",Renewables & Environment,https://app.apollo.io/#/organizations/5a9d4f25a6da98d977f30cb2
inkWELL Press,6.0,"Asheville, North Carolina",Consumer Goods,https://app.apollo.io/#/organizations/57c4be86a6da98368af519e5
Quantum Nutrition Labs,7.0,"Austin, Texas","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/5ed1fefcc50313000197a1c2
AML Partnership Forum,1.0,"Washington, District of Columbia",Financial Services,https://app.apollo.io/#/organizations/640afc6cb21a870001e0f4b8
"Guidance Point Advisors, LLC.",4.0,"Boston, Massachusetts","Financial Services, Investment Management",https://app.apollo.io/#/organizations/5e571a0f79da0e00011427ab
Candidate Advocates,1.0,"Roanoke, Virginia",Staffing & Recruiting,https://app.apollo.io/#/organizations/65f484e77319a90300bb2291
Escape Watches,2.0,"Rockwall, Texas",Retail,https://app.apollo.io/#/organizations/56e09cfaf3e5bb6905000d59
Iron Man Protection,7.0,"Houston, Texas",Security & Investigations,https://app.apollo.io/#/organizations/556d1397736964127ea58800
Sido New York Real Estate,9.0,"New York, New York",Real Estate,https://app.apollo.io/#/organizations/5e55a9395d008300013ac681
7 Charming Sisters,3.0,"Dumfries, Virginia","Apparel & Fashion, Luxury Goods & Jewelry",https://app.apollo.io/#/organizations/56ddd4d1f3e5bb54c3000237
Bindbee,7.0,"Dover, Delaware",Information Technology & Services,https://app.apollo.io/#/organizations/64f9b87a231d6700c848d7f3
TellMe,3.0,"Miami, Florida",Marketing & Advertising,https://app.apollo.io/#/organizations/6049f140ea90640001da318e
East Coast Flooring and Interiors,8.0,"Pompano Beach, Florida","Hospitality, Consumer Services",https://app.apollo.io/#/organizations/54a12acf69702d8b19d8c802
AMBR Detroit (acquired in 2020),4.0,"Detroit, Michigan","Information Technology & Services,",https://app.apollo.io/#/organizations/54a1272869702d8b19cbcd00
Schofield Stone,9.0,"Bridgewater, New Jersey",Building Materials,https://app.apollo.io/#/organizations/5e55c5b899006b0001e6e9ed
"MS Bioworks, LLC",6.0,"Ann Arbor, Michigan",Research,https://app.apollo.io/#/organizations/54a129be69702d931397d701
PABLO CARPINTERO & ASSOCIATES INC.,5.0,"Huntington Beach, California",Marketing & Advertising,https://app.apollo.io/#/organizations/54a11c0469702d94a4466f00
Jeffrey A. Rogers Executive Business Coaching,3.0,"Syracuse, New York",Professional Training & Coaching,https://app.apollo.io/#/organizations/5b8097fc324d44013b6fec0c
Source Farms,6.0,"Yamhill, Oregon",Farming,https://app.apollo.io/#/organizations/60497a802b2cb00001bfa909
Kitchen and Bath Innovations,6.0,"Cincinnati, Ohio","Construction, Design",https://app.apollo.io/#/organizations/54a135a869702d36c927f200
Vive Solutions,2.0,"Providence, Rhode Island","Information Technology & Services,",https://app.apollo.io/#/organizations/6274cb7010c84000a543e4c9
AI Connect,6.0,"San Francisco, California",,https://app.apollo.io/#/organizations/655f99d5b127d600a37e33d9
Miller Financial Group,3.0,"Charlottesville, Virginia",Financial Services,https://app.apollo.io/#/organizations/61601ae33b8a8100016a4a21
EPE Components,10.0,"Salem, Massachusetts",Computer Hardware,https://app.apollo.io/#/organizations/5d096a10a3ae611023c02487
Claxon,3.0,"Seattle, Washington",Nonprofit Organization Management,https://app.apollo.io/#/organizations/54a1364269702d352fb74501
Mission Investment Services,3.0,"South Bend, Indiana",Financial Services,https://app.apollo.io/#/organizations/64acfaef0e21b20001e614a2
"Ember Flash Aerospace, Inc.",4.0,"Beachwood, Ohio",Aviation & Aerospace,https://app.apollo.io/#/organizations/61ec374b84351e000108780e
Vanguard Cleaning Systems of Minnesota,7.0,"Eagan, Minnesota",Facilities Services,https://app.apollo.io/#/organizations/55920ce473696418a5913d00
Netcom Systems Inc: A Coretelligent Company,4.0,"Roswell, Georgia",Information Technology & Services,https://app.apollo.io/#/organizations/54a19a907468695860801401
Lumitech Consulting,1.0,"Birmingham, Alabama",Information Technology & Services,https://app.apollo.io/#/organizations/64e6d7cdff41b400019a5c2c
Honey Badger Fabrication,3.0,"Gardena, California",Events Services,https://app.apollo.io/#/organizations/63e4c9a3f28db500d86985bb
"Sanvis Health, LLC",3.0,"Melbourne, Florida","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/56d5a3a3f3e5bb33c700197c
WorkSpace Resource - Texas,10.0,"Conroe, Texas",Retail,https://app.apollo.io/#/organizations/56de4dc0f3e5bb3fca000bd9
BridgeOver,6.0,"New York, New York",Financial Services,https://app.apollo.io/#/organizations/64f5b9b95f81590001b5378d
